hip_disp,hip_disp_norm,hip_dx,hip_dy,hip_dx_norm,hip_dy_norm,nose_dx,nose_dy,speed_mean,speed_std,speed_max,speed_norm,traj_len,linearity,trunk_mean,trunk_std,trunk_rng,trunk_max,trunk_min,trunk_upright_ratio,trunk_above_40,trunk_above_60,ang_vel_mean,ang_vel_max,ang_vel_smooth_max,wrist_below_hip,wrist_extended,wrist_near_ground,wrist_above_head,nose_above_sh,vert_peaks,vert_autocorr,horiz_peaks,horiz_autocorr,vert_freq,horiz_freq,body_h_std,body_h_min_ratio,low_speed_ratio,active_ratio,wrist_symmetry,trunk_cross_30,trunk_cross_45,wrist_ank_norm,horiz_dom,vert_dom,hip_y_range_norm,body_aspect,nose_hip_norm,nose_below_hip,speed_cv,duration_s,n_frames,_label,_view,_file
85.13662769895159,0.24232210803850193,37.84706120128968,10.711849586192821,0.10772307878799915,0.030488851189833587,49.385609490037446,4.921415220471865,3.4739820949670044,3.819472849514418,36.87730344633519,0.009887902390462928,2146.9209346896087,0.039655222660195555,3.848192360693858,3.4651863861499885,14.572754403641103,14.577541544529597,0.004787140888493487,1.0,0.0,0.0,0.5409123809980597,4.327315309792405,2.6869251939647576,0.08077544426494346,0.17932148626817448,0.0,0.0,1.0,27.0,0.0,9.0,0.8137095643408977,0.8719589194034862,0.29065297313449545,0.035861109849939427,0.9208567866000579,0.49514563106796117,1.0,0.04070065501025054,0.0,0.0,0.7776185454374163,0.6449114651674478,0.3550885348319452,0.11897036619892537,0.6045625207002401,0.6019094777356457,0.0,1.0994509281016274,30.964761526232113,619.0,spin_in_place,front,dataset/1.原地旋转/front/subject_01/IMG_1262.MOV
29.786842350810016,0.07976360338855225,28.93109631823477,8.527670212713799,0.07747207525879052,0.022835508935937193,35.59759410407091,3.1493728800807,3.7243821603259497,3.945747225519994,36.34411729416283,0.009973200180299072,1899.4349017662344,0.015681949575166814,1.9462688038794338,1.3648945439708644,7.702841288752379,7.710177158703356,0.007335869950977045,1.0,0.0,0.0,0.6421258659643277,4.010878948510188,2.487071726097029,0.0,0.3111545988258317,0.0,0.0,1.0,17.0,0.0,10.0,0.3948023564860796,0.6650708847439227,0.39121816749642513,0.037444256695271384,0.9306927844743565,0.4176470588235294,1.0,0.04037932376151648,0.0,0.0,0.7323036139494906,0.7247516025224515,0.27524839747688234,0.11323052909555127,0.5942030462186944,0.5819395346294068,0.0,1.0594367186476652,25.561185115697313,511.0,spin_in_place,front,dataset/1.原地旋转/front/subject_02/IMG_1263.MOV
543.9735754119082,1.5874823155141724,83.37345859759033,10.30816407721797,0.24330941260649755,0.03008239539137689,94.51563626901458,7.807013157353126,4.061965405981321,5.4507991472242585,35.72359324457476,0.011854065233486583,2701.2069949775787,0.20138166990657577,4.090080265634399,2.639392949187831,18.26168048390387,18.285151326923938,0.023470843020068712,1.0,0.0,0.0,0.5767873930606258,7.265913646186399,3.244852973592787,0.15465465465465467,0.37237237237237236,0.0,0.0,1.0,20.0,0.0,3.0,-0.10067390756679008,0.6003125427585859,0.09004688141378787,0.030281300371512398,0.8998499789333889,0.49473684210526314,1.0,0.045135342872889325,0.0,0.0,0.7235639965480966,0.779367094317651,0.22063290568202354,0.18349269821367406,0.2410613582608487,0.5975282579287773,0.0,1.341911756751728,33.31597888675624,666.0,spin_in_place,side,dataset/1.原地旋转/side/subject_01/IMG_2578.MOV
735.5974336060262,2.2803538952253493,70.77991394076335,7.149738134705639,0.2194179113259109,0.022164206209084384,91.13446221141939,5.6361168544772005,3.865216481490702,6.171702464832091,71.79155543226327,0.011982180818995634,2891.181928155045,0.25442793012871184,3.567107175327369,3.297296546492982,30.396065024044333,30.404906848124295,0.008841824079962441,0.9959946595460614,0.0,0.0,0.7130171436878628,11.107540893909494,5.498378906428498,0.020026702269692925,0.57543391188251,0.0,0.0,1.0,22.0,0.21533376160177986,0.0,0.04654857438001311,0.5871696005357366,0.0,0.027684007866397183,0.8344111631619061,0.42513368983957217,1.0,0.051787836599938485,2.0,0.0,0.6919101688586162,0.859725581230223,0.14027441876952498,0.1752516528782942,0.30102532815481803,0.5812251289760254,0.0,1.5967287934373486,37.46787977430556,749.0,spin_in_place,side,dataset/1.原地旋转/side/subject_02/IMG_2579.MOV
771.7417209261888,2.032876169962455,298.03933781693064,27.395826214201485,0.7850775086155745,0.07216445704198164,273.68225555040175,85.37244584990452,20.87614210205905,63.674955638053454,396.194644587011,0.0549906926751271,2588.641620655322,0.29812613486868844,35.64450104555265,20.2434564059025,98.62913668402085,98.94386079472177,0.3147241107009252,0.248,0.52,0.088,3.6196039037832177,64.16136756806571,41.9564982287863,0.904,1.0,0.016,0.0,0.992,2.0,-0.05240597176838012,1.0,0.0,0.31983032873807005,0.15991516436903502,0.1850664637101561,0.054511468132400744,0.06451612903225806,1.0,0.08136230276790866,1.0,9.0,0.5740418948773216,0.9023335687943302,0.09766643120565179,0.37700043512809595,0.11127275342941244,0.45082893189991585,0.016,3.0501303974775964,6.253315649867373,125.0,wheelbarrow_walk,front,dataset/2.小推车/front/subject_01/IMG_1284.MOV
728.3043258979015,1.8562558734901824,323.5320403684199,17.965219545014286,0.8245979446239516,0.045788612140755476,309.72637759363596,65.44233858281376,7.437862582956338,5.012185144078079,28.60771953300031,0.018957152408512618,1487.5725165912677,0.48959248559309987,45.739718826381576,16.946361298006856,75.9256427439866,76.65744622607185,0.731803482085256,0.0945273631840796,0.7711442786069652,0.22388059701492538,1.6135624039118637,14.263841947668809,8.875059519283377,0.945273631840796,1.0,0.0,0.0,0.9154228855721394,7.0,0.07468724420646082,0.0,0.0,0.6961722035781772,0.0,0.11984418326079226,0.6435163168601268,0.105,1.0,0.07800081118775173,1.0,17.0,0.5011614394277067,0.7377009291589474,0.26229907084043097,0.21163069515846245,0.06496874944925139,0.35710732499781117,0.0,0.6738743935421209,10.05498347107438,201.0,wheelbarrow_walk,front,dataset/2.小推车/front/subject_02/IMG_1285.MOV
15.565966833540445,0.046327400057971986,37.90728833477866,130.8101387157091,0.11281959743189009,0.38931687910728446,68.54823791633102,163.22391362214483,38.13002248506096,79.23801210860738,336.1365515266564,0.11348249837450719,5872.023462699388,0.0026508693182885753,12.96931931217478,31.053002677295932,179.92628247321878,179.93350224820875,0.007219774989964074,0.8903225806451613,0.07096774193548387,0.04516129032258064,7.016212811972622,138.4690519228036,76.20586097704377,0.8129032258064516,0.9548387096774194,0.13548387096774195,0.025806451612903226,0.9548387096774194,7.0,0.2231896855192225,5.0,0.0,0.9028391515687141,0.6448851082633672,0.2969219762371194,0.35136139624495377,0.14935064935064934,1.0,0.0853818712090842,10.0,8.0,0.5500536055725656,0.1982672936676846,0.801732706332307,1.3097803636660796,0.4234496940231647,0.5455124649929107,0.04516129032258064,2.0781003241965355,7.753319057815846,155.0,wheelbarrow_walk,side,dataset/2.小推车/side/subject_01/IMG_2600.MOV
147.69344034238003,0.514281265900071,15.465051202076031,102.3667015538869,0.053850638802750435,0.3564496618069596,18.339443130741742,112.74956114312103,18.399360540052967,46.183733473366466,357.178833857975,0.06406815636736876,4103.057400431811,0.03599594788189816,4.603474647949696,3.7009422917200685,23.59549750771711,23.642582880530277,0.047085372813167055,1.0,0.0,0.0,1.5608608852384265,19.375974268855526,12.97766541544319,0.9508928571428571,0.9821428571428571,0.14285714285714285,0.0,0.9464285714285714,7.0,0.3499549060165688,7.0,0.09008186376386661,0.6247243863001617,0.6247243863001617,0.2909594397544445,0.3473255426213035,0.16143497757847533,1.0,0.06525623365599918,0.0,0.0,0.47170310642020724,0.025582363711285125,0.9744176362886967,1.5433074354772465,0.49021996738624984,0.4827108825054912,0.0,2.510072746698445,11.204941176470589,224.0,wheelbarrow_walk,side,dataset/2.小推车/side/subject_02/IMG_2601.MOV
28.879893098575295,0.08439392094827738,12.17792796025038,49.472309485812076,0.03558680380440494,0.14456986255535367,15.116949138929582,66.22759409972944,14.533225308311941,13.223699325155554,47.32628976605626,0.04246954320802831,3618.7731017696733,0.007980575815723921,2.4905113678354773,1.603043913123182,10.454589404470822,10.547778525961002,0.09318912149017972,1.0,0.0,0.0,0.6134248512442226,5.283456476751429,2.942626480826437,0.272,0.932,0.0,0.0,1.0,11.0,0.8593212038751115,5.0,0.08089493783417041,0.8796486090775989,0.399840276853454,0.12791481957168366,0.6294998980269967,0.26506024096385544,1.0,0.021394457405334775,0.0,0.0,0.5795232899421784,0.010368424297386719,0.9896315757025093,0.556356819618884,0.5098038653892958,0.569765363659873,0.0,0.9098943307851713,12.504993342210385,250.0,jump_in_place,front,dataset/3.原地纵跳/front/subject_01/IMG_1276.MOV
91.05302101610474,0.2503837434370326,24.658510940210547,51.03245174353187,0.06780763787838424,0.14033248058903192,28.32385455594179,51.59857847266974,12.53265891281247,11.510106314153697,43.470946528981386,0.034463151456056114,3095.5667514646802,0.029414006650970333,1.6503010024577227,1.1396123476742543,4.84388803299272,4.853220274413334,0.009332241420614023,1.0,0.0,0.0,0.5804348832312854,2.614540478126096,1.9692713862409637,0.31451612903225806,1.0,0.0,0.0,1.0,10.0,0.8272071957238585,2.0,0.0,0.806127432970396,0.1612254865940792,0.1413944616101281,0.7257417951589717,0.1862348178137652,1.0,0.02874920551865031,0.0,0.0,0.5907617088739873,0.030695073511761383,0.9693049264880989,0.49569852763490285,0.4736116564675384,0.6337986539592887,0.0,0.9184089653315721,12.404986595174261,248.0,jump_in_place,front,dataset/3.原地纵跳/front/subject_02/IMG_1273.MOV
197.98020826260716,0.7011450579268856,65.88761584925821,27.38515921566153,0.23334037597341895,0.09698428551571793,56.4329969559773,40.9873842060508,6.855670437797552,20.95691763042634,156.93918092635528,0.024279292806184374,2735.4125046812233,0.07237672852770671,4.2891383009261235,1.9496390831112784,10.322198085506166,10.328455618612297,0.006257533106131145,1.0,0.0,0.0,0.4202616788295264,9.189426211872265,6.278874469978619,0.1,0.5225,0.0,0.0,1.0,7.0,0.0,8.0,0.0,0.34982537834691496,0.3998004323964743,0.09931839137060187,0.7030396101344506,0.8070175438596491,1.0,0.05638909845258889,0.0,0.0,0.6502451165692168,0.8151601316097876,0.18483986839016076,0.28103081500087507,0.27970180819815177,0.5341184688040671,0.0,3.056873545775373,20.009983361064894,400.0,jump_in_place,side,dataset/3.原地纵跳/side/subject_01/IMG_2592.MOV
150.66995971439084,0.5341916098648414,54.929443558577624,19.043510557065567,0.19474915861900186,0.06751766298498135,51.61291041088161,30.779899314924386,1.8985150845482583,9.02642425483703,118.8347975364336,0.006731075200988812,520.1931331662228,0.2896423464825817,6.093384613727527,2.5791060247088873,11.48652312594818,11.504986169529968,0.018463043581786954,1.0,0.0,0.0,0.3852407581027507,6.957042141464793,2.869121083925057,0.10909090909090909,0.9745454545454545,0.0,0.0,1.0,1.0,-0.04896026945232625,1.0,0.0,0.07269211330125035,0.07269211330125035,0.07994227669194902,0.6717850956380902,0.8905109489051095,1.0,0.020324649012094298,0.0,0.0,0.5861284350331116,0.8508595921970743,0.14914040780249677,0.2276555082756449,0.34466090068421706,0.5381586942178129,0.0,4.754465361248456,13.75665054413543,275.0,jump_in_place,side,dataset/3.原地纵跳/side/subject_02/IMG_2589.MOV
44.44759900452118,0.13712236613459533,227.0903135803314,14.340301023530118,0.7005813997110354,0.044240320095328224,171.96148961066885,51.715204771476735,38.45953395153838,126.37230248146433,591.0932025585499,0.11864898023698227,2846.0055124138403,0.015617537917845752,27.186242714648948,21.79789972070572,74.49446550300064,74.57688151402391,0.08241601102326666,0.41333333333333333,0.3333333333333333,0.05333333333333334,3.2959569656028878,32.725584725776066,20.44497439212907,0.06666666666666667,0.72,0.0,0.05333333333333334,0.96,5.0,-0.03011186779646667,1.0,0.0,1.3326374391092555,0.2665274878218511,0.2811957701390566,0.1164564660655494,0.10810810810810811,1.0,0.2600007607059956,4.0,6.0,0.7533027618908754,0.996988436405471,0.003011563594521312,0.1694155306116297,0.41966585575840715,0.649570484025051,0.0,3.285851113220547,3.7519582245430807,75.0,forward_roll,front,dataset/4.前滚翻/front/subject_01/IMG_1314.MOV
548.0715492000436,4.111928259451127,207.02073840501305,65.18388278797856,1.5531811964742372,0.4890446331101357,164.75875814317288,56.4632102956785,14.358912440325298,19.560375325074915,119.87543192549221,0.1077283028548661,1019.4827832630962,0.5375976506889216,43.26630579624087,40.9271788491972,132.87165229045888,133.27859169056646,0.406939400107576,0.5277777777777778,0.4444444444444444,0.375,6.308727011558281,71.93514969724771,53.967359798362125,0.4305555555555556,0.8055555555555556,0.3611111111111111,0.1388888888888889,0.75,0.0,0.0,1.0,0.0,0.0,0.2776606213974413,0.3250669915848332,0.04043696428938572,0.014084507042253521,1.0,0.4588188733473051,1.0,2.0,0.7973957945538537,0.5565063989247104,0.4434936010750505,1.4231525499963964,0.47938038115559356,0.8557372671515803,0.25,1.3622462977432372,3.601518987341772,72.0,forward_roll,front,dataset/4.前滚翻/front/subject_02/IMG_1320.MOV
30.221982198061518,0.20175571920430938,194.46761323066326,26.703715516498193,1.2982256726964296,0.1782684965582416,204.6386091764396,44.59858465862985,86.43933363956745,165.96867138429337,801.3175739654956,0.5770511613599848,9421.887366712852,0.00320763569142575,17.853342280872592,15.454230448290433,53.05001318861799,53.352105120080424,0.3020919314624385,0.6545454545454545,0.11818181818181818,0.0,7.258427622734306,51.30607317058386,29.302678674355306,0.39090909090909093,0.9636363636363636,0.07272727272727272,0.0,0.9545454545454546,7.0,-0.05911279238978802,10.0,0.00450251700362146,1.2719587176108915,1.8170838823012734,0.41840940298866164,0.5404491817880291,0.09174311926605505,1.0,0.2642859129700471,19.0,4.0,0.6862895711659255,0.9803689188454011,0.01963108115459637,1.2901647759748922,0.7145402798464722,0.8221352026962732,0.0,1.9200595883483411,5.50332326283988,110.0,forward_roll,side,dataset/4.前滚翻/side/subject_01/IMG_2627.MOV
762.7645604934487,2.949204310115622,390.43516144595463,106.32722875254059,1.5096048251274097,0.41111076413510916,396.29854710480953,142.4981220312637,25.089711710027142,132.82991712779443,910.6467891908691,0.09700855250393607,3336.93165743361,0.2285826138495389,8.855058910419663,26.859641380866616,166.4289573070601,166.43313040583348,0.0041730987733721945,0.9626865671641791,0.03731343283582089,0.03731343283582089,3.750076303282081,150.30625699069122,63.32910288770546,0.1791044776119403,0.5671641791044776,0.11940298507462686,0.014925373134328358,0.8805970149253731,2.0,0.23886615960701635,1.0,0.4152361205298144,0.29836996500684054,0.14918498250342027,0.27582610633106225,0.09136039580907677,0.48120300751879697,1.0,0.14555204469996488,2.0,2.0,0.5528193621349312,0.9203659265291787,0.07963407347081722,1.2539512616714654,0.43341479264759963,0.49830138480619723,0.05970149253731343,5.294198618542387,6.703087557603686,134.0,forward_roll,side,dataset/4.前滚翻/side/subject_02/IMG_2635.MOV
196.0714384861757,1.3370463877944179,33.61172517300252,11.907690708919814,0.22920439650505398,0.0812006836500918,38.553229878327436,49.91496184310229,7.355063819752565,21.838888852272706,285.2576117086183,0.050155502444028555,1309.2013599159566,0.14976415736289977,47.276201235766315,13.048677348252152,69.68205266261316,81.07213829608833,11.39008563347516,0.0223463687150838,0.8156424581005587,0.1340782122905028,1.7854646046063385,38.54439868051877,18.84018603439154,0.8715083798882681,0.9106145251396648,0.1452513966480447,0.0,1.0,9.0,0.17054790752463794,0.0,0.07817118679533076,1.005038389420905,0.0,0.3652513177231221,0.2252851556574716,0.25842696629213485,1.0,0.15040164758491845,2.0,28.0,2.513003693320229,0.9341254599108536,0.06587454008904067,0.31939682887649185,0.09523715547857427,1.0577215054820686,0.0,2.969231723582119,8.954881818181818,179.0,head_up_prone,front,dataset/5.超人飞/front/subject_01/IMG_1323.MOV
11.984281719999846,0.09491506931293527,16.945341904439836,7.766554527180556,0.13420648303912822,0.061510825470651835,72.78886713943177,48.17855739213902,6.678180486222331,7.401139102868369,52.41120666556703,0.05289094319906329,2183.765018994702,0.005487898934069755,50.396738676328354,17.265363367675597,52.07298391922937,83.88842641728127,31.81544249805189,0.0,0.5701219512195121,0.2652439024390244,1.2949439047532834,17.795870233232506,10.408462302889172,0.3932926829268293,0.8475609756097561,0.23780487804878048,0.0,0.9878048780487805,18.0,0.38356640025610833,7.0,0.2788209007645761,1.097004120726139,0.42661271361572073,0.296796125483477,0.20707000759467312,0.2324159021406728,1.0,0.22566832512805549,0.0,18.0,3.147886442652614,0.5843027123228112,0.415697287676881,0.31095909909890235,0.1870834426113576,1.0877425637728309,0.0,1.1082568234049672,16.408324873096443,328.0,head_up_prone,front,dataset/5.超人飞/front/subject_02/IMG_1322.MOV
476.02756021974244,1.5668859526977146,180.72660282854628,84.5584271273134,0.5948772695431929,0.2783313881802127,254.09795247941008,131.76487970854038,15.892727867965508,77.83569907647752,536.019114197202,0.05231229056331827,3814.254688311722,0.1248022481766794,19.304296447830684,24.57421653441386,74.37640336142378,74.47334407969554,0.09694071827175674,0.7759336099585062,0.2157676348547718,0.18672199170124482,2.428016425712903,64.86194426659765,37.477389359789825,0.26556016597510373,0.8755186721991701,0.1950207468879668,0.0,0.983402489626556,3.0,0.0,3.0,0.09355228830063123,0.24885953700897645,0.24885953700897645,0.2842070626407599,0.22341704521404185,0.5,1.0,0.08521237141377011,7.0,9.0,0.6728625228640404,0.9250112511453146,0.07498874885467881,0.7929815714383093,0.43171856783797913,0.4632102525072072,0.0,4.897566967367063,12.054993093922652,241.0,head_up_prone,side,dataset/5.超人飞/side/subject_01/IMG_2638.MOV
33.962394151226626,0.11949534352753133,48.725237217576854,23.84908507515391,0.17143782425493437,0.08391206465548626,49.504132797222134,35.10770587741885,8.914875143247459,68.41089965222915,877.6142672458342,0.03136663637445389,3084.546799563621,0.011010497281490875,2.1460528978408013,2.2554362207678382,8.206717975207873,8.212226972338165,0.005508997130291985,1.0,0.0,0.0,0.2658313106383448,3.8985689798668437,3.179629930085211,0.043227665706051875,0.8097982708933718,0.002881844380403458,0.0,1.0,2.0,0.24618594634954044,0.0,0.12920075400276518,0.11521848803378049,0.0,0.08404009474987152,0.39393357615853386,0.8815028901734104,1.0,0.08443576637776212,0.0,0.0,0.6440376768001101,0.8787053621831866,0.12129463781680731,1.230315712210893,0.37388338853758,0.5776241345261152,0.0,7.673792226614505,17.358325335892513,347.0,head_up_prone,side,dataset/5.超人飞/side/subject_02/IMG_2637.MOV
1555.7741542846913,4.021540055516533,420.6640426326247,18.870132457158327,1.0873797412712687,0.0487776412279171,408.7439211567485,19.954691989193506,18.663040279403855,26.282207991811635,83.2887894078762,0.048242326069396116,1716.9997057051546,0.9061004198866478,5.609773939206058,4.318709714858766,23.56590338148211,23.694409811376648,0.12850642989453984,1.0,0.0,0.0,1.0877334532521956,9.417638468045743,4.663281240217634,0.26881720430107525,0.956989247311828,0.0,0.0,1.0,4.0,0.45134744917402797,0.0,0.0,0.8597540596295912,0.0,0.043139874789307704,0.8196741123104887,0.5217391304347826,1.0,0.06682511697363322,0.0,0.0,0.5925470216968836,0.9260203394749366,0.07397966052495883,0.2455247203493187,0.14793772736968872,0.5910810182148065,0.0,1.4082490089641848,4.652493297587132,93.0,run_straight,front,dataset/6.直线加速跑/front/subject_01/IMG_1297.MOV
1649.5194535106532,4.629076899627887,466.25965543419625,14.03816810836655,1.308473080208482,0.03939557036761727,470.93601314378486,9.466021872867032,19.697944923005792,21.95410557809847,68.66490013474495,0.055278706546421245,1772.8150430705214,0.9304520852066328,5.187448453219689,3.218404499996763,15.05116286410058,15.120622594145491,0.0694597300449109,1.0,0.0,0.0,1.1364902386169087,6.579120750267152,3.9170174670544906,0.2857142857142857,1.0,0.0,0.0,1.0,3.0,0.06684109384084735,0.0,0.0,0.6589775862903617,0.0,0.02760989662751768,0.9141902698735305,0.3,1.0,0.06671155639649816,0.0,0.0,0.5923965343099282,0.9680934528609185,0.03190654713895382,0.17504599833637255,0.13373136206177202,0.5382146277309144,0.0,1.1145378694460792,4.552506887052341,91.0,run_straight,front,dataset/6.直线加速跑/front/subject_02/IMG_1298.MOV
700.7237110525118,1.4653123320631742,187.92520868041768,109.31837740973276,0.392978175908087,0.22860018008954391,194.11772521051284,35.76509862833953,36.6969465370174,148.07436991559982,720.725812804027,0.07673850258183275,5541.238927089627,0.12645614460456883,2.3623755522128924,2.0984661056219998,9.59552456984928,9.607763183674132,0.012238613824853127,1.0,0.0,0.0,0.645047437392042,8.152682484026336,5.422483976023628,0.29605263157894735,0.6118421052631579,0.0,0.0,1.0,2.0,-0.249881126919889,3.0,0.1364511242103128,0.2630430287854075,0.3945645431781112,0.266823468296138,0.316164070224417,0.5033112582781457,1.0,0.021864132609756688,0.0,0.0,0.47052023873090265,0.9322196546764039,0.06778034532359332,0.6624096121910416,0.30764934274906913,0.5010869477364823,0.0,4.0350596942958665,7.603318777292576,152.0,run_straight,side,dataset/6.直线加速跑/side/subject_01/IMG_2612.MOV
